merging_variable,country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
Argentina_Macri_Campaign_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Campaign,1,4,NA,0.1,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Famous_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Famous,2,1,0.1,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Famous_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Famous,2,2,0,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Famous_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Famous,2,3,NA,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Famous_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Famous,2,4,NA,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_International_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,International,3,1,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_International_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,International,3,2,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_International_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,International,3,3,NA,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_International_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,International,3,4,NA,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Ribbon_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Ribbon cutting,4,1,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Ribbon_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Ribbon cutting,4,2,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Ribbon_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Ribbon cutting,4,3,NA,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Macri_Ribbon_1.txt,Argentina,Mauricio Macri,Republican Proposal,1,1,1,2015-12-10,2016,2019-12-10,2020,Ribbon cutting,4,4,NA,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Campaign_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Campaign,1,1,1,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Campaign_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Campaign,1,2,1,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Campaign_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Campaign,1,3,NA,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Campaign_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Campaign,1,4,NA,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Ribbon_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Ribbon cutting,2,1,0,0,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Ribbon_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Ribbon cutting,2,2,0,0,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Ribbon_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Ribbon cutting,2,3,NA,0,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Ribbon_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Ribbon cutting,2,4,NA,0,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_International_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,International,3,1,1,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_International_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,International,3,2,1,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_International_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,International,3,3,NA,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_International_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,International,3,4,NA,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Famous_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Famous,4,1,1,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Famous_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Famous,4,2,1,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Famous_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Famous,4,3,NA,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Menem_Famous_1.txt,Argentina,Carlos Menem,Justicialist Party,1,1,1,1989-07-08,1989,1999-12-10,1999,Famous,4,4,NA,1,0.75,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Campaign_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Campaign,1,1,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Campaign_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Campaign,1,2,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Campaign_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Campaign,1,3,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Campaign_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Campaign,1,4,NA,2,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Ribbon cutting,2,1,1,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Ribbon cutting,2,2,0,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Ribbon cutting,2,3,NA,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Ribbon cutting,2,4,NA,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,International,3,1,2,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,International,3,2,1,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,International,3,3,NA,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,International,3,4,NA,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Famous_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Famous,4,1,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Famous_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Famous,4,2,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Famous_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Famous,4,3,NA,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina_Peron_Famous_1.txt,Argentina,Juan Domingo Peron,Justicialist Party,-1,1,1,1946-06-04,1946,1955-09-21,1955,Famous,4,4,NA,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Armenia_Kocharyan_Ribbon_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Ribbon cutting,2,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Ribbon cutting,2,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Ribbon cutting,2,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,International,3,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,International,3,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,International,3,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,International,3,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Famous,4,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Famous,4,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Famous,4,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_1.txt,Armenia,Robert Kocharyan,Independent,1,1,1,1998-04-09,1998,2003-04-09,2003,Famous,4,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Campaign_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Campaign,1,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Campaign_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Campaign,1,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Campaign_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Campaign,1,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Campaign_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Campaign,1,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Ribbon cutting,2,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Ribbon cutting,2,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Ribbon_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Ribbon cutting,2,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,International,3,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,International,3,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,International,3,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_International_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,International,3,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Famous,4,1,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Famous,4,2,0,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Famous,4,3,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Kocharyan_Famous_2.txt,Armenia,Robert Kocharyan,Independent,1,1,2,2003-04-09,2003,2008-04-09,2008,Famous,4,4,NA,0,0,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Campaign,1,1,2,2,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Campaign,1,2,2,2,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Campaign,1,3,NA,2,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Campaign,1,4,NA,2,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Ribbon cutting,2,1,0,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Ribbon cutting,2,2,0,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Ribbon cutting,2,3,NA,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Ribbon cutting,2,4,NA,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_international_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,International,3,1,1,1,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_international_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,International,3,2,1,1,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_international_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,International,3,3,NA,1,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_international_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,International,3,4,NA,1,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_famous_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Famous,4,1,0,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_famous_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Famous,4,2,0,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_famous_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Famous,4,3,NA,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_famous_1.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,1,2008-04-09,2008,2013-04-09,2013,Famous,4,4,NA,0,0.75,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Campaign,1,1,0.3,0.3,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Campaign,1,2,NA,0.3,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Campaign,1,3,NA,0.3,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Campaign_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Campaign,1,4,NA,0.3,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Ribbon cutting,2,1,0,0,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Ribbon cutting,2,2,NA,0,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Ribbon cutting,2,3,NA,0,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Ribbon_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Ribbon cutting,2,4,NA,0,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_International_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,International,3,1,0.1,0.1,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_International_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,International,3,2,NA,0.1,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_International_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,International,3,3,NA,0.1,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_International_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,International,3,4,NA,0.1,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Famous_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Famous,4,1,0.4,0.4,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Famous_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Famous,4,2,NA,0.4,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Famous_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Famous,4,3,NA,0.4,0.2,Europe & Central Asia,Central Asia
Armenia_Sargsyan_Famous_2.txt,Armenia,Serzh Azati Sargsyan,Republican Party of Armenia,1,1,2,2013-04-09,2013,2018-04-09,2018,Famous,4,4,NA,0.4,0.2,Europe & Central Asia,Central Asia
Austria_Gusenbauer_Campaign_1.txt,Austria,Alfred Gusenbauer,Social Democratic Party of Austria,-1,0,1,2007-01-11,2007,2008-12-02,2008,Campaign,1,1,0.8,0.8,0.2875,Europe & Central Asia,Western Europe
Austria_Gusenbauer_Campaign_1.txt,Austria,Alfred Gusenbauer,Social Democratic Party of Austria,-1,0,1,2007-01-11,2007,2008-12-02,2008,Campaign,1,2,0.8,0.8,0.2875,Europe & Central Asia,Western Europe
Austria_Gusenbauer_Campaign_1.txt,Austria,Alfred Gusenbauer,Social Democratic Party of Austria,-1,0,1,2007-01-11,2007,2008-12-02,2008,Campaign,1,3,NA,0.8,0.2875,Europe & Central Asia,Western Europe
Austria_Gusenbauer_Campaign_1.txt,Austria,Alfred Gusenbauer,Social Democratic Party of Austria,-1,0,1,2007-01-11,2007,2008-12-02,2008,Campaign,1,4,NA,0.8,0.2875,Europe & Central Asia,Western Europe
Austria_Gusenbauer_Ribbon_1.txt,Austria,Alfred Gusenbauer,Social Democratic Party of Austria,-1,0,1,2007-01-11,2007,2008-12-02,2008,Ribbon cutting,2,1,0,0,0.2875,Europe & Central Asia,Western Europe
